timestamp,datetime,mid_price,volatility,kappa,A,gamma,optimal_spread_bps,bid_spread_bps,ask_spread_bps,bid_price,ask_price,reservation_price
1763907475033,N/A,2832.050,0.000069,1.05,0.00,0.10,30.50,15.25,15.25,2827.73,2836.37,2832.05
1763907535130,N/A,2828.550,0.000070,1.05,0.00,0.10,31.04,15.52,15.52,2824.16,2832.94,2828.55
1763907595227,N/A,2824.650,0.000070,1.05,0.00,0.10,31.29,15.64,15.64,2820.23,2829.07,2824.65
1763907655232,N/A,2823.950,0.000071,1.05,0.00,0.10,32.01,16.00,16.00,2819.43,2828.47,2823.95
1763907715330,N/A,2824.250,0.000071,1.05,0.00,0.10,31.79,15.89,15.89,2819.76,2828.74,2824.25
1763907775333,N/A,2826.550,0.000070,1.05,0.00,0.10,31.69,15.84,15.84,2822.07,2831.03,2826.55
1763907835430,N/A,2827.050,0.000071,1.05,0.00,0.10,31.90,15.95,15.95,2822.54,2831.56,2827.05
1763907895430,N/A,2825.950,0.000071,1.02,0.00,0.10,32.34,16.17,16.17,2821.38,2830.52,2825.95
1763907955433,N/A,2828.750,0.000071,1.01,0.00,0.10,32.38,16.19,16.19,2824.17,2833.33,2828.75
1763908015527,N/A,2828.850,0.000071,1.01,0.00,0.10,32.59,16.29,16.29,2824.24,2833.46,2828.85
1763908075528,N/A,2828.850,0.000071,1.01,0.00,0.10,32.52,16.26,16.26,2824.25,2833.45,2828.85
1763908135532,N/A,2828.550,0.000071,1.01,0.00,0.10,32.59,16.29,16.29,2823.94,2833.16,2828.55
1763908195628,N/A,2828.350,0.000071,1.01,0.00,0.10,32.45,16.22,16.22,2823.76,2832.94,2828.35
1763908255631,N/A,2826.450,0.000072,1.03,0.00,0.10,32.62,16.31,16.31,2821.84,2831.06,2826.45
1763908315659,N/A,2826.550,0.000072,1.03,0.00,0.10,32.69,16.34,16.34,2821.93,2831.17,2826.55
1763908375728,N/A,2827.950,0.000072,1.03,0.00,0.10,33.16,16.58,16.58,2823.26,2832.64,2827.95
1763908435728,N/A,2830.350,0.000072,1.03,0.00,0.10,33.28,16.64,16.64,2825.64,2835.06,2830.35
1763908495728,N/A,2831.550,0.000072,1.01,0.00,0.10,33.40,16.70,16.70,2826.82,2836.28,2831.55
1763908555732,N/A,2831.450,0.000073,0.93,0.00,0.10,34.68,17.34,17.34,2826.54,2836.36,2831.45
1763908615831,N/A,2830.750,0.000073,0.85,0.00,0.10,35.32,17.66,17.66,2825.75,2835.75,2830.75
1763908675929,N/A,2823.950,0.000074,0.85,0.00,0.10,35.97,17.98,17.98,2818.87,2829.03,2823.95
1763908735936,N/A,2828.850,0.000075,0.94,0.00,0.10,35.77,17.88,17.88,2823.79,2833.91,2828.85
1763908796030,N/A,2828.150,0.000075,0.94,0.00,0.10,35.92,17.96,17.96,2823.07,2833.23,2828.15
1763908856128,N/A,2829.550,0.000075,0.94,0.00,0.10,36.11,18.05,18.05,2824.44,2834.66,2829.55
1763908916129,N/A,2831.450,0.000075,0.93,0.00,0.10,36.02,18.01,18.01,2826.35,2836.55,2831.45
1763908976138,N/A,2829.550,0.000075,0.95,0.00,0.10,36.04,18.02,18.02,2824.45,2834.65,2829.55
1763909036229,N/A,2828.050,0.000075,0.94,0.00,0.10,36.06,18.03,18.03,2822.95,2833.15,2828.05
1763909096233,N/A,2827.550,0.000075,0.92,0.00,0.10,36.07,18.03,18.03,2822.45,2832.65,2827.55
1763909156240,N/A,2828.650,0.000075,0.89,0.00,0.10,36.41,18.20,18.20,2823.50,2833.80,2828.65
1763909216328,N/A,2828.350,0.000075,0.92,0.00,0.10,36.27,18.13,18.13,2823.22,2833.48,2828.35
1763909276328,N/A,2828.850,0.000075,0.92,0.00,0.10,36.12,18.06,18.06,2823.74,2833.96,2828.85
1763909336328,N/A,2824.750,0.000075,0.92,0.00,0.10,36.25,18.12,18.12,2819.63,2829.87,2824.75
1763909396331,N/A,2822.850,0.000077,0.92,0.00,0.10,37.33,18.66,18.66,2817.58,2828.12,2822.85
1763909456432,N/A,2817.550,0.000078,0.94,0.00,0.10,37.97,18.98,18.98,2812.20,2822.90,2817.55
1763909516445,N/A,2817.450,0.000078,0.88,0.00,0.10,38.61,19.30,19.30,2812.01,2822.89,2817.45
1763909576529,N/A,2818.350,0.000080,0.84,0.00,0.10,40.23,20.11,20.11,2812.68,2824.02,2818.35
1763909636533,N/A,2815.950,0.000080,0.87,0.00,0.10,39.84,19.92,19.92,2810.34,2821.56,2815.95
1763909696628,N/A,2813.850,0.000080,0.88,0.00,0.10,39.94,19.97,19.97,2808.23,2819.47,2813.85
1763909756630,N/A,2814.450,0.000080,0.87,0.00,0.10,39.86,19.93,19.93,2808.84,2820.06,2814.45
1763909816635,N/A,2816.550,0.000080,0.87,0.00,0.10,40.12,20.06,20.06,2810.90,2822.20,2816.55
1763909876733,N/A,2813.550,0.000080,0.86,0.00,0.10,40.66,20.33,20.33,2807.83,2819.27,2813.55
1763909936733,N/A,2812.750,0.000081,0.87,0.00,0.10,41.02,20.51,20.51,2806.98,2818.52,2812.75
1763909996937,N/A,2813.250,0.000081,0.86,0.00,0.10,41.16,20.58,20.58,2807.46,2819.04,2813.25
1763910057033,N/A,2812.4,0.000081,0.86,0.00,0.10,41.31,20.65,20.65,2806.59,2818.21,2812.40
1763910117035,N/A,2815.150,0.000081,0.95,0.00,0.10,40.06,20.03,20.03,2809.51,2820.79,2815.15
1763910177129,N/A,2816.950,0.000081,0.97,0.00,0.10,39.90,19.95,19.95,2811.33,2822.57,2816.95
1763910237231,N/A,2810.750,0.000080,1.14,0.00,0.10,38.28,19.14,19.14,2805.37,2816.13,2810.75
1763910297336,N/A,2811.950,0.000080,1.10,0.00,0.10,38.69,19.34,19.34,2806.51,2817.39,2811.95
1763910357429,N/A,2809.950,0.000074,3.51,0.00,0.10,29.96,14.98,14.98,2805.74,2814.16,2809.95
1763910417429,N/A,2811.550,0.000074,3.58,0.00,0.10,29.80,14.90,14.90,2807.36,2815.74,2811.55
1763910477431,N/A,2814.350,0.000074,3.63,0.00,0.10,29.77,14.88,14.88,2810.16,2818.54,2814.35
1763910537528,N/A,2815.250,0.000073,4.26,0.00,0.10,28.77,14.38,14.38,2811.20,2819.30,2815.25
1763910597628,N/A,2814.650,0.000072,4.26,0.00,0.10,28.20,14.10,14.10,2810.68,2818.62,2814.65
1763910657631,N/A,2817.850,0.000071,4.55,0.01,0.10,27.18,13.59,13.59,2814.02,2821.68,2817.85
1763910717728,N/A,2820.350,0.000071,4.65,0.01,0.10,27.23,13.61,13.61,2816.51,2824.19,2820.35
1763910777736,N/A,2817.950,0.000071,4.56,0.01,0.10,27.11,13.55,13.55,2814.13,2821.77,2817.95
1763910837833,N/A,2820.250,0.000071,4.56,0.01,0.10,27.30,13.65,13.65,2816.40,2824.10,2820.25
1763910897834,N/A,2819.450,0.000071,4.57,0.01,0.10,27.23,13.61,13.61,2815.61,2823.29,2819.45
1763910957835,N/A,2817.550,0.000071,4.48,0.00,0.10,27.11,13.55,13.55,2813.73,2821.37,2817.55
1763911017835,N/A,2818.850,0.000070,4.47,0.00,0.10,26.60,13.30,13.30,2815.10,2822.60,2818.85
1763911077929,N/A,2818.750,0.000070,4.37,0.00,0.10,26.67,13.33,13.33,2814.99,2822.51,2818.75
1763911138029,N/A,2818.550,0.000070,4.35,0.00,0.10,26.39,13.19,13.19,2814.83,2822.27,2818.55
1763911198030,N/A,2820.650,0.000069,3.93,0.00,0.10,26.23,13.11,13.11,2816.95,2824.35,2820.65
1763911258030,N/A,2822.450,0.000069,3.93,0.00,0.10,25.72,12.86,12.86,2818.82,2826.08,2822.45
1763911318130,N/A,2823.250,0.000068,3.91,0.00,0.10,25.64,12.82,12.82,2819.63,2826.87,2823.25
1763911378228,N/A,2820.550,0.000069,3.90,0.00,0.10,25.66,12.83,12.83,2816.93,2824.17,2820.55
1763911438228,N/A,2813.850,0.000070,3.14,0.00,0.10,26.79,13.39,13.39,2810.08,2817.62,2813.85
1763911498230,N/A,2818.550,0.000070,3.13,0.00,0.10,26.82,13.41,13.41,2814.77,2822.33,2818.55
1763911558236,N/A,2816.750,0.000070,3.13,0.00,0.10,26.83,13.41,13.41,2812.97,2820.53,2816.75
1763911618328,N/A,2818.450,0.000070,3.14,0.00,0.10,26.89,13.44,13.44,2814.66,2822.24,2818.45
1763911678328,N/A,2818.950,0.000070,3.14,0.00,0.10,27.10,13.55,13.55,2815.13,2822.77,2818.95
1763911738330,N/A,2819.450,0.000070,3.18,0.00,0.10,27.09,13.54,13.54,2815.63,2823.27,2819.45
1763911798330,N/A,2817.950,0.000070,3.18,0.00,0.10,27.18,13.59,13.59,2814.12,2821.78,2817.95
1763911858335,N/A,2817.150,0.000070,3.19,0.00,0.10,26.90,13.45,13.45,2813.36,2820.94,2817.15
1763911918428,N/A,2817.850,0.000070,3.20,0.00,0.10,26.97,13.48,13.48,2814.05,2821.65,2817.85
1763911978431,N/A,2819.350,0.000069,3.20,0.00,0.10,26.67,13.33,13.33,2815.59,2823.11,2819.35
1763912038534,N/A,2824.050,0.000070,3.20,0.00,0.10,26.98,13.49,13.49,2820.24,2827.86,2824.05
1763912098630,N/A,2825.550,0.000070,3.09,0.00,0.10,27.39,13.69,13.69,2821.68,2829.42,2825.55
1763912158728,N/A,2824.250,0.000070,2.91,0.00,0.10,27.12,13.56,13.56,2820.42,2828.08,2824.25
1763912218731,N/A,2828.350,0.000070,2.87,0.00,0.10,27.50,13.75,13.75,2824.46,2832.24,2828.35
1763912278731,N/A,2833.950,0.000071,3.68,0.00,0.10,27.52,13.76,13.76,2830.05,2837.85,2833.95
1763912338831,N/A,2830.350,0.000071,3.72,0.00,0.10,27.41,13.70,13.70,2826.47,2834.23,2830.35
1763912398928,N/A,2833.250,0.000071,3.72,0.00,0.10,27.45,13.72,13.72,2829.36,2837.14,2833.25
1763912458933,N/A,2835.550,0.000072,3.65,0.00,0.10,28.07,14.03,14.03,2831.57,2839.53,2835.55
1763912519028,N/A,2835.250,0.000072,3.68,0.00,0.10,28.70,14.35,14.35,2831.18,2839.32,2835.25
1763912579028,N/A,2835.150,0.000072,3.69,0.00,0.10,28.71,14.35,14.35,2831.08,2839.22,2835.15
1763912639029,N/A,2833.550,0.000072,3.62,0.00,0.10,28.58,14.29,14.29,2829.50,2837.60,2833.55
1763912699029,N/A,2831.850,0.000073,3.63,0.00,0.10,28.95,14.47,14.47,2827.75,2835.95,2831.85
1763912759030,N/A,2830.950,0.000073,3.64,0.00,0.10,28.82,14.41,14.41,2826.87,2835.03,2830.95
1763912819031,N/A,2830.250,0.000073,3.69,0.00,0.10,29.11,14.55,14.55,2826.13,2834.37,2830.25
1763912879031,N/A,2831.650,0.000074,3.72,0.00,0.10,29.94,14.97,14.97,2827.41,2835.89,2831.65
1763912939136,N/A,2832.250,0.000074,3.66,0.00,0.10,29.65,14.82,14.82,2828.05,2836.45,2832.25
1763912999233,N/A,2831.750,0.000073,3.66,0.00,0.10,28.88,14.44,14.44,2827.66,2835.84,2831.75
1763913059329,N/A,2830.350,0.000072,3.65,0.00,0.10,28.26,14.13,14.13,2826.35,2834.35,2830.35
1763913119332,N/A,2828.850,0.000072,3.62,0.00,0.10,28.20,14.10,14.10,2824.86,2832.84,2828.85
1763913179431,N/A,2829.450,0.000070,4.43,0.00,0.10,26.64,13.32,13.32,2825.68,2833.22,2829.45
1763913239529,N/A,2830.850,0.000070,4.42,0.00,0.10,26.63,13.31,13.31,2827.08,2834.62,2830.85
1763913299529,N/A,2831.550,0.000070,4.42,0.00,0.10,26.41,13.20,13.20,2827.81,2835.29,2831.55
1763913359628,N/A,2834.150,0.000070,4.42,0.00,0.10,26.46,13.23,13.23,2830.40,2837.90,2834.15
1763913419628,N/A,2835.550,0.000069,4.43,0.00,0.10,26.23,13.11,13.11,2831.83,2839.27,2835.55
1763913479633,N/A,2837.750,0.000069,4.43,0.00,0.10,26.07,13.03,13.03,2834.05,2841.45,2837.75
1763913539633,N/A,2836.150,0.000069,4.32,0.00,0.10,26.02,13.01,13.01,2832.46,2839.84,2836.15
1763913599727,N/A,2835.550,0.000069,4.33,0.00,0.10,26.23,13.11,13.11,2831.83,2839.27,2835.55
1763913659728,N/A,2834.850,0.000069,4.32,0.00,0.10,26.03,13.01,13.01,2831.16,2838.54,2834.85
1763913719834,N/A,2835.450,0.000070,4.36,0.00,0.10,26.52,13.26,13.26,2831.69,2839.21,2835.45
1763913779930,N/A,2834.350,0.000070,4.38,0.00,0.10,26.53,13.26,13.26,2830.59,2838.11,2834.35
1763913839934,N/A,2834.750,0.000069,4.21,0.00,0.10,26.24,13.12,13.12,2831.03,2838.47,2834.75
1763913900031,N/A,2838.450,0.000069,4.04,0.00,0.10,26.35,13.17,13.17,2834.71,2842.19,2838.45
1763913960032,N/A,2839.950,0.000070,4.04,0.00,0.10,26.76,13.38,13.38,2836.15,2843.75,2839.95
1763914020128,N/A,2838.750,0.000070,3.95,0.00,0.10,26.91,13.45,13.45,2834.93,2842.57,2838.75
1763914080138,N/A,2840.450,0.000070,3.82,0.00,0.10,26.89,13.44,13.44,2836.63,2844.27,2840.45
1763914140235,N/A,2839.450,0.000071,3.86,0.00,0.10,27.68,13.84,13.84,2835.52,2843.38,2839.45
1763914200330,N/A,2835.950,0.000071,3.86,0.00,0.10,27.85,13.92,13.92,2832.00,2839.90,2835.95
1763914260333,N/A,2834.150,0.000072,3.86,0.00,0.10,27.94,13.97,13.97,2830.19,2838.11,2834.15
1763914320428,N/A,2831.950,0.000072,3.84,0.00,0.10,27.96,13.98,13.98,2827.99,2835.91,2831.95
1763914380433,N/A,2829.750,0.000072,3.84,0.00,0.10,27.91,13.95,13.95,2825.80,2833.70,2829.75
1763914440529,N/A,2830.050,0.000072,3.84,0.00,0.10,28.12,14.06,14.06,2826.07,2834.03,2830.05
1763914500532,N/A,2830.450,0.000072,3.84,0.00,0.10,28.12,14.06,14.06,2826.47,2834.43,2830.45
1763914560628,N/A,2831.350,0.000072,3.84,0.00,0.10,28.04,14.02,14.02,2827.38,2835.32,2831.35
1763914620632,N/A,2830.150,0.000072,3.86,0.00,0.10,28.12,14.06,14.06,2826.17,2834.13,2830.15
1763914680738,N/A,2832.250,0.000072,3.88,0.00,0.10,28.10,14.05,14.05,2828.27,2836.23,2832.25
1763914740834,N/A,2831.950,0.000072,1.91,0.00,0.10,29.94,14.97,14.97,2827.71,2836.19,2831.95
1763914800929,N/A,2827.450,0.000073,1.96,0.00,0.10,30.41,15.20,15.20,2823.15,2831.75,2827.45
1763914860938,N/A,2825.150,0.000073,1.95,0.00,0.10,30.58,15.29,15.29,2820.83,2829.47,2825.15
1763914921030,N/A,2825.750,0.000073,1.96,0.00,0.10,30.85,15.42,15.42,2821.39,2830.11,2825.75
1763914981035,N/A,2825.950,0.000073,2.02,0.00,0.10,30.50,15.25,15.25,2821.64,2830.26,2825.95
1763915041131,N/A,2825.250,0.000072,2.61,0.00,0.10,28.81,14.40,14.40,2821.18,2829.32,2825.25
1763915101228,N/A,2823.450,0.000072,2.61,0.00,0.10,28.75,14.37,14.37,2819.39,2827.51,2823.45
1763915161228,N/A,2824.450,0.000071,2.61,0.00,0.10,28.67,14.33,14.33,2820.40,2828.50,2824.45
1763915221228,N/A,2823.650,0.000072,2.61,0.00,0.10,28.82,14.41,14.41,2819.58,2827.72,2823.65
1763915281228,N/A,2820.350,0.000072,2.61,0.00,0.10,28.93,14.46,14.46,2816.27,2824.43,2820.35
1763915341232,N/A,2820.650,0.000073,2.52,0.00,0.10,29.49,14.74,14.74,2816.49,2824.81,2820.65
1763915401329,N/A,2821.550,0.000073,2.52,0.00,0.10,29.55,14.77,14.77,2817.38,2825.72,2821.55
1763915461330,N/A,2817.550,0.000073,2.52,0.00,0.10,29.95,14.97,14.97,2813.33,2821.77,2817.55
1763915521428,N/A,2818.950,0.000073,2.51,0.00,0.10,29.86,14.93,14.93,2814.74,2823.16,2818.95
1763915581430,N/A,2825.150,0.000073,2.52,0.00,0.10,30.15,15.07,15.07,2820.89,2829.41,2825.15
1763915641531,N/A,2827.450,0.000073,2.52,0.00,0.10,30.13,15.06,15.06,2823.19,2831.71,2827.45
1763915701534,N/A,2827.750,0.000073,2.52,0.00,0.10,30.12,15.06,15.06,2823.49,2832.01,2827.75
1763915761627,N/A,2830.050,0.000073,2.42,0.00,0.10,30.17,15.08,15.08,2825.78,2834.32,2830.05
1763915821633,N/A,2828.550,0.000073,2.51,0.00,0.10,29.69,14.84,14.84,2824.35,2832.75,2828.55
1763915881736,N/A,2828.550,0.000072,3.11,0.00,0.10,28.63,14.31,14.31,2824.50,2832.60,2828.55
1763915941831,N/A,2826.650,0.000071,3.11,0.00,0.10,28.16,14.08,14.08,2822.67,2830.63,2826.65
1763916001931,N/A,2828.850,0.000071,3.11,0.00,0.10,28.06,14.03,14.03,2824.88,2832.82,2828.85
1763916062031,N/A,2829.050,0.000070,3.02,0.00,0.10,27.64,13.82,13.82,2825.14,2832.96,2829.05
1763916122038,N/A,2829.550,0.000070,3.02,0.00,0.10,27.14,13.57,13.57,2825.71,2833.39,2829.55
1763916182129,N/A,2828.750,0.000069,2.97,0.00,0.10,26.93,13.46,13.46,2824.94,2832.56,2828.75
1763916242231,N/A,2829.450,0.000069,2.72,0.00,0.10,27.07,13.53,13.53,2825.62,2833.28,2829.45
1763916302328,N/A,2828.950,0.000069,2.71,0.00,0.10,26.72,13.36,13.36,2825.17,2832.73,2828.95
1763916362332,N/A,2825.950,0.000069,2.74,0.00,0.10,26.96,13.48,13.48,2822.14,2829.76,2825.95
1763916422428,N/A,2824.950,0.000069,2.60,0.00,0.10,26.90,13.45,13.45,2821.15,2828.75,2824.95
1763916482535,N/A,2826.150,0.000068,2.45,0.00,0.10,26.25,13.12,13.12,2822.44,2829.86,2826.15
1763916542628,N/A,2825.050,0.000068,2.43,0.00,0.10,26.05,13.02,13.02,2821.37,2828.73,2825.05
1763916602629,N/A,2823.750,0.000067,2.42,0.00,0.10,25.78,12.89,12.89,2820.11,2827.39,2823.75
1763916662632,N/A,2823.750,0.000067,2.41,0.00,0.10,25.56,12.78,12.78,2820.14,2827.36,2823.75
1763916722731,N/A,2822.650,0.000066,2.46,0.00,0.10,25.29,12.64,12.64,2819.08,2826.22,2822.65
1763916782835,N/A,2821.950,0.000066,2.46,0.00,0.10,25.08,12.54,12.54,2818.41,2825.49,2821.95
1763916842939,N/A,2820.050,0.000066,2.46,0.00,0.10,24.89,12.44,12.44,2816.54,2823.56,2820.05
1763916903034,N/A,2821.150,0.000066,2.46,0.00,0.10,24.81,12.40,12.40,2817.65,2824.65,2821.15
1763916963128,N/A,2820.150,0.000066,2.46,0.00,0.10,24.82,12.41,12.41,2816.65,2823.65,2820.15
1763917023133,N/A,2820.150,0.000065,2.45,0.00,0.10,24.60,12.30,12.30,2816.68,2823.62,2820.15
1763917083232,N/A,2808.250,0.000068,2.30,0.00,0.10,26.35,13.17,13.17,2804.55,2811.95,2808.25
1763917143328,N/A,2803.950,0.000069,2.44,0.00,0.10,27.03,13.51,13.51,2800.16,2807.74,2803.95
1763917203333,N/A,2799.650,0.000070,2.51,0.00,0.10,27.43,13.71,13.71,2795.81,2803.49,2799.65
1763917263337,N/A,2796.150,0.000072,2.32,0.00,0.10,28.82,14.41,14.41,2792.12,2800.18,2796.15
1763917323432,N/A,2797.150,0.000074,2.30,0.00,0.10,30.67,15.33,15.33,2792.86,2801.44,2797.15
1763917383432,N/A,2789.450,0.000078,2.40,0.00,0.10,33.12,16.56,16.56,2784.83,2794.07,2789.45
1763917443529,N/A,2789.250,0.000079,2.40,0.00,0.10,34.41,17.20,17.20,2784.45,2794.05,2789.25
1763917503529,N/A,2796.650,0.000080,2.75,0.00,0.10,34.97,17.48,17.48,2791.76,2801.54,2796.65
1763917563530,N/A,2795.650,0.000080,2.74,0.00,0.10,34.98,17.49,17.49,2790.76,2800.54,2795.65
1763917623633,N/A,2798.450,0.000081,2.77,0.00,0.10,35.44,17.72,17.72,2793.49,2803.41,2798.45
1763917683732,N/A,2797.950,0.000081,3.19,0.00,0.10,34.95,17.47,17.47,2793.06,2802.84,2797.95
1763917743828,N/A,2796.750,0.000080,2.83,0.00,0.10,34.61,17.30,17.30,2791.91,2801.59,2796.75
1763917803830,N/A,2794.950,0.000080,2.83,0.00,0.10,34.49,17.24,17.24,2790.13,2799.77,2794.95
1763917863928,N/A,2794.250,0.000080,2.84,0.00,0.10,34.49,17.24,17.24,2789.43,2799.07,2794.25
1763917923930,N/A,2798.250,0.000080,2.84,0.00,0.10,34.45,17.22,17.22,2793.43,2803.07,2798.25
1763917984028,N/A,2799.450,0.000079,2.85,0.00,0.10,34.36,17.18,17.18,2794.64,2804.26,2799.45
1763918044030,N/A,2799.450,0.000079,2.85,0.00,0.10,34.07,17.03,17.03,2794.68,2804.22,2799.45
1763918104033,N/A,2795.650,0.000080,2.86,0.00,0.10,34.41,17.20,17.20,2790.84,2800.46,2795.65
1763918164131,N/A,2797.550,0.000080,2.87,0.00,0.10,34.74,17.37,17.37,2792.69,2802.41,2797.55
1763918224131,N/A,2792.850,0.000080,2.92,0.00,0.10,34.73,17.36,17.36,2788.00,2797.70,2792.85
1763918284229,N/A,2789.650,0.000081,2.96,0.00,0.10,35.34,17.67,17.67,2784.72,2794.58,2789.65
1763918344231,N/A,2787.450,0.000082,2.98,0.00,0.10,35.94,17.97,17.97,2782.44,2792.46,2787.45
1763918404233,N/A,2789.850,0.000081,3.33,0.00,0.10,35.27,17.63,17.63,2784.93,2794.77,2789.85
1763918464233,N/A,2790.450,0.000081,3.35,0.00,0.10,35.26,17.63,17.63,2785.53,2795.37,2790.45
1763918524237,N/A,2789.150,0.000081,3.35,0.00,0.10,35.20,17.60,17.60,2784.24,2794.06,2789.15
1763918584330,N/A,2789.950,0.000083,3.50,0.00,0.10,36.27,18.13,18.13,2784.89,2795.01,2789.95
1763918644331,N/A,2788.150,0.000083,3.56,0.00,0.10,36.22,18.11,18.11,2783.10,2793.20,2788.15
1763918704331,N/A,2791.650,0.000083,3.57,0.00,0.10,36.46,18.23,18.23,2786.56,2796.74,2791.65
1763918764430,N/A,2788.550,0.000083,3.56,0.00,0.10,36.36,18.18,18.18,2783.48,2793.62,2788.55
1763918824531,N/A,2792.750,0.000082,3.56,0.00,0.10,36.23,18.11,18.11,2787.69,2797.81,2792.75
1763918884628,N/A,2794.350,0.000082,3.56,0.00,0.10,35.85,17.92,17.92,2789.34,2799.36,2794.35
1763918944628,N/A,2803.150,0.000083,3.54,0.00,0.10,36.38,18.19,18.19,2798.05,2808.25,2803.15
1763919004731,N/A,2806.050,0.000083,3.71,0.00,0.10,36.70,18.35,18.35,2800.90,2811.20,2806.05
1763919064732,N/A,2801.450,0.000083,3.71,0.00,0.10,36.40,18.20,18.20,2796.35,2806.55,2801.45
1763919124732,N/A,2797.250,0.000083,3.71,0.00,0.10,36.32,18.16,18.16,2792.17,2802.33,2797.25
1763919184829,N/A,2799.350,0.000083,3.80,0.01,0.10,36.36,18.18,18.18,2794.26,2804.44,2799.35
1763919244833,N/A,2802.050,0.000083,3.80,0.01,0.10,36.33,18.16,18.16,2796.96,2807.14,2802.05
1763919304928,N/A,2801.650,0.000082,3.80,0.01,0.10,36.05,18.02,18.02,2796.60,2806.70,2801.65
1763919364928,N/A,2803.350,0.000082,3.80,0.01,0.10,35.81,17.90,17.90,2798.33,2808.37,2803.35
1763919424928,N/A,2803.050,0.000082,3.74,0.00,0.10,35.67,17.83,17.83,2798.05,2808.05,2803.05
1763919484930,N/A,2805.650,0.000081,3.67,0.00,0.10,35.49,17.74,17.74,2800.67,2810.63,2805.65
1763919544933,N/A,2805.450,0.000081,3.67,0.00,0.10,35.35,17.67,17.67,2800.49,2810.41,2805.45
1763919605030,N/A,2801.050,0.000081,3.69,0.00,0.10,35.41,17.70,17.70,2796.09,2806.01,2801.05
1763919665128,N/A,2801.550,0.000081,3.69,0.00,0.10,35.26,17.63,17.63,2796.61,2806.49,2801.55
1763919725130,N/A,2801.850,0.000081,3.70,0.00,0.10,35.19,17.59,17.59,2796.92,2806.78,2801.85
1763919785230,N/A,2802.850,0.000081,3.70,0.00,0.10,35.17,17.58,17.58,2797.92,2807.78,2802.85
1763919845329,N/A,2803.050,0.000081,3.70,0.00,0.10,35.24,17.62,17.62,2798.11,2807.99,2803.05
1763919905333,N/A,2802.950,0.000081,3.70,0.00,0.10,35.24,17.62,17.62,2798.01,2807.89,2802.95
1763919965430,N/A,2800.650,0.000081,3.59,0.01,0.10,35.34,17.67,17.67,2795.70,2805.60,2800.65
1763920025433,N/A,2794.650,0.000082,3.59,0.01,0.10,35.56,17.78,17.78,2789.68,2799.62,2794.65
1763920085528,N/A,2789.350,0.000083,3.45,0.00,0.10,36.56,18.28,18.28,2784.25,2794.45,2789.35
1763920145530,N/A,2788.350,0.000084,3.44,0.00,0.10,37.15,18.57,18.57,2783.17,2793.53,2788.35
1763920205628,N/A,2789.350,0.000084,3.44,0.01,0.10,37.28,18.64,18.64,2784.15,2794.55,2789.35
1763920265628,N/A,2788.550,0.000084,3.45,0.01,0.10,37.51,18.75,18.75,2783.32,2793.78,2788.55
1763920325630,N/A,2789.150,0.000084,3.43,0.00,0.10,37.78,18.89,18.89,2783.88,2794.42,2789.15
1763920385728,N/A,2791.150,0.000084,3.43,0.00,0.10,37.97,18.98,18.98,2785.85,2796.45,2791.15
1763920445828,N/A,2791.850,0.000084,3.44,0.01,0.10,37.89,18.94,18.94,2786.56,2797.14,2791.85
1763920505828,N/A,2790.550,0.000084,3.44,0.00,0.10,37.98,18.99,18.99,2785.25,2795.85,2790.55
1763920565829,N/A,2793.550,0.000085,3.44,0.00,0.10,38.15,19.07,19.07,2788.22,2798.88,2793.55
1763920625829,N/A,2793.850,0.000085,3.23,0.01,0.10,38.65,19.32,19.32,2788.45,2799.25,2793.85
1763920685934,N/A,2794.150,0.000083,3.23,0.00,0.10,36.57,18.28,18.28,2789.04,2799.26,2794.15
1763920746031,N/A,2791.250,0.000081,3.14,0.00,0.10,35.68,17.84,17.84,2786.27,2796.23,2791.25
1763920806031,N/A,2791.950,0.000080,3.08,0.00,0.10,34.88,17.44,17.44,2787.08,2796.82,2791.95
1763920866032,N/A,2795.850,0.000079,3.12,0.00,0.10,33.62,16.81,16.81,2791.15,2800.55,2795.85
1763920926033,N/A,2800.150,0.000076,3.08,0.00,0.10,31.71,15.85,15.85,2795.71,2804.59,2800.15
1763920986033,N/A,2799.150,0.000073,2.79,0.00,0.10,29.08,14.54,14.54,2795.08,2803.22,2799.15
1763921046128,N/A,2799.350,0.000070,2.63,0.00,0.10,27.36,13.68,13.68,2795.52,2803.18,2799.35
1763921106131,N/A,2796.950,0.000069,3.22,0.00,0.10,26.31,13.15,13.15,2793.27,2800.63,2796.95
1763921166133,N/A,2798.750,0.000068,3.22,0.00,0.10,25.65,12.82,12.82,2795.16,2802.34,2798.75
1763921226228,N/A,2797.650,0.000067,3.15,0.00,0.10,24.94,12.47,12.47,2794.16,2801.14,2797.65
1763921286228,N/A,2797.950,0.000067,3.14,0.00,0.10,24.80,12.40,12.40,2794.48,2801.42,2797.95
1763921346328,N/A,2798.850,0.000066,3.38,0.00,0.10,24.36,12.18,12.18,2795.44,2802.26,2798.85
1763921406330,N/A,2798.350,0.000066,3.38,0.00,0.10,24.01,12.00,12.00,2794.99,2801.71,2798.35
1763921466330,N/A,2792.650,0.000067,3.42,0.00,0.10,24.42,12.21,12.21,2789.24,2796.06,2792.65
1763921526428,N/A,2795.850,0.000067,3.41,0.00,0.10,24.67,12.33,12.33,2792.40,2799.30,2795.85
1763921586430,N/A,2794.950,0.000067,3.40,0.00,0.10,24.61,12.30,12.30,2791.51,2798.39,2794.95
